GeneName,VLDA,VQDA,penLDA,NSC,NaiveBayesKernel,VNPDA
ARL4A (1410113),0,0,0,0,0,0
ARL4A (7560615),0,0,0,0,0,0
ARL5A (2630209),0,0,0,0,0,0
ARL5A (6270195),0,0,1,0,0,0
ARL5B (1710753),0,0,0,0,0,0
ARL6IP1 (2690047),0,0,1,0,1,1
ATL2 (2850494),0,0,1,0,0,0
ARL6IP4 (2350192),0,0,0,0,0,0
ARL6IP4 (4900053),0,0,0,0,0,0
ARL6IP5 (2070563),0,0,1,0,1,1
ARL6IP6 (670382),0,0,0,0,0,0
ARL8B (130685),0,0,1,0,0,0
ARMC1 (7570209),0,0,0,0,0,0
ARMC10 (2900372),0,0,0,0,0,0
ARMC10 (6840593),0,0,0,0,0,0
ARMC6 (2060128),0,0,0,0,0,0
ARMC7 (730020),0,0,1,0,0,0
ARMC8 (2510575),0,0,1,0,0,0
ARMCX1 (840561),0,0,0,0,0,0
ARMCX1 (4230451),0,0,0,0,0,0
ARMCX2 (3930201),0,0,0,0,0,0
ARMCX3 (2320647),0,0,0,0,0,0
ARMCX3 (7150427),0,0,0,0,0,0
ARMCX5 (1580619),0,0,0,0,0,0
ARMCX6 (1690475),0,0,0,0,0,0
ARMCX6 (4490215),0,0,0,0,0,1
ARMET (4560110),0,0,1,0,0,0
ARNT2 (4180307),0,0,1,0,0,0
ARNTL (7150519),0,0,1,1,0,0
ARPC1A (7610692),0,0,0,0,0,0
ARPC1B (130717),0,0,0,0,0,0
ARPC2 (7160327),0,0,1,0,0,1
ARPC3 (7380193),0,0,1,1,0,0
ARPC4 (2600619),0,0,0,0,0,0
ARPC4 (2690601),0,1,1,0,0,0
ARPC5 (20142),0,0,0,0,0,0
ARPC5L (4830056),0,0,1,0,0,0
ARPP19 (2140368),0,0,0,0,0,0
ARPP19 (6620356),0,0,0,0,0,0
ARRB1 (2490288),0,0,0,0,0,0
ARRB1 (5670673),0,0,0,0,0,0
ARRB2 (4260347),0,0,1,0,0,1
ARRDC2 (7000609),0,0,0,0,0,0
ARRDC3 (4060672),0,0,0,0,0,0
ARRDC5 (2370270),0,0,1,1,0,1
ARS2 (3420121),0,0,0,0,0,0
ARSA (4150168),0,0,0,0,0,0
ARSA (4920546),0,0,0,0,0,0
ARSB (270215),0,0,0,0,0,0
ARSB (7040600),0,0,0,0,0,0
ARSD (6580689),0,0,1,0,0,0
ARV1 (1500246),0,0,0,0,0,1
ASAH1 (2030482),0,0,0,0,0,0
NAAA (620639),0,0,1,0,0,0
NAAA (5130176),0,0,1,1,0,0
NAAA (5690390),0,0,1,0,0,0
ASB1 (1820347),0,0,1,0,0,0
ASB13 (5050575),0,0,0,0,0,0
ASB3 (60309),0,0,0,0,0,0
ASB3 (2690068),0,0,1,0,0,0
ASB6 (1780450),0,0,1,1,0,0
ASB6 (7000333),0,0,1,0,0,0
ASB8 (870451),0,0,0,0,0,0
ASB8 (2490441),0,0,0,0,0,0
ASB9 (130110),0,0,1,0,0,0
ASB9 (4480091),0,0,1,0,0,0
ASCC1 (830528),0,0,0,0,0,0
ASCC2 (1570523),0,0,0,0,0,0
ASCC3 (650722),0,0,0,0,0,0
ASCC3 (870040),0,0,0,0,0,0
SNRNP200 (3170072),0,0,0,0,0,0
ASCL2 (7200435),0,0,1,0,0,0
ASF1A (7560048),0,0,0,0,0,0
ASF1B (2630673),0,0,0,0,0,0
ASGR1 (2370064),0,0,0,0,0,0
ASH2L (3440348),0,0,0,0,0,0
ASL (6620598),0,0,1,0,0,0
ASMTL (430376),0,0,0,0,0,0
ASMTL (1010349),0,0,0,0,0,0
ASMTL (6760619),0,0,1,0,0,0
ASNS (1510296),0,0,0,0,0,0
ASNS (5960181),0,0,0,0,0,0
ASNSD1 (6960242),0,0,0,0,0,0
ASPH (2370450),0,0,1,0,0,0
ASPHD2 (7400102),0,0,1,0,0,0
ASPM (6130441),0,0,0,0,0,0
ASPSCR1 (1850307),0,0,0,0,0,0
ASPSCR1 (6940484),0,0,0,0,0,0
ASTE1 (6650026),0,0,0,0,0,0
ASTN2 (360025),0,0,1,0,1,1
ASXL1 (5390180),0,0,0,0,0,0
ASXL2 (650075),0,0,1,0,0,0
ATAD1 (5260221),0,0,1,0,0,0
ATAD1 (5340551),0,0,1,0,0,0
ATAD2 (1410242),0,0,1,0,0,0
ATAD3A (4150086),0,0,0,0,0,0
PRR15L (630243),0,0,0,0,0,0
ATF2 (2100735),0,0,0,0,0,0
ATF3 (4780128),0,0,1,1,0,0
ATF4 (3460309),0,0,0,0,0,0
ATF4 (7610187),0,0,0,0,0,0
ATF5 (1570484),0,0,1,0,0,0
ATF6 (5420343),0,0,0,0,0,0
ATF7IP2 (2480075),0,0,0,0,0,0
ATG10 (20050),0,0,1,0,0,0
ATG10 (5340603),0,0,0,0,0,0
ATG12 (1410348),0,0,0,0,0,0
ATG12 (5720142),0,0,0,0,0,0
ATG16L1 (2760491),0,0,0,0,0,0
ATG16L1 (3420347),0,0,0,0,0,0
ATG16L2 (2000307),0,0,1,0,0,1
ATG2A (4200008),0,0,0,0,0,0
ATG2B (4780762),0,0,1,0,0,0
ATG3 (830035),0,0,1,0,0,0
ATG4A (620168),0,0,1,0,0,0
ATG4B (2060136),0,0,0,0,0,0
ATG4C (5090291),0,0,1,1,0,0
ATG4D (1450647),0,0,0,0,0,0
ATG5 (2030228),0,0,0,0,0,0
ATG7 (5220754),0,0,1,0,0,0
ATG9A (3190326),0,0,0,0,0,0
ATG9A (3890528),0,0,1,0,0,1
ATHL1 (3310278),0,0,1,0,0,0
ATIC (1770546),0,0,0,0,0,0
ATL3 (1240243),0,0,1,1,0,0
ATM (4250008),0,0,1,0,0,0
ATM (6840605),0,0,0,0,0,0
ATMIN (1050180),0,0,0,0,0,0
ATMIN (6620600),0,0,0,0,0,0
ATN1 (4390543),0,0,1,0,0,0
ATOX1 (5560131),0,0,0,0,0,0
ATP10B (4730180),0,0,1,0,0,0
ATP11B (6650594),0,0,0,0,0,0
ATP11C (6040204),0,0,0,0,0,0
ATP13A1 (2060193),0,0,0,0,0,0
ATP13A2 (7100326),0,0,0,0,0,0
ATP1A1 (3370164),0,0,0,0,0,0
ATP1A1 (4210095),0,0,0,0,0,0
ATP1A1 (5570152),0,0,0,0,0,0
ATP1B1 (4180452),0,0,0,0,0,0
ATP1B1 (4220468),0,0,0,0,0,0
ATP1B1 (6060482),0,0,0,0,0,0
ATP1B2 (10255),0,0,0,0,0,0
ATP1B3 (1510088),0,0,1,0,0,0
ATP1B3 (3130092),0,0,1,1,0,0
ATP1B3 (4220632),0,0,0,0,0,0
ATP2A2 (770079),0,0,0,0,0,0
ATP2A2 (1940053),0,0,1,0,0,0
ATP2A2 (5810189),0,0,0,0,0,0
ATP2B1 (4230564),0,0,0,0,0,0
ATP2B4 (4180369),0,0,0,0,0,0
ATP2B4 (6100482),0,0,0,0,0,0
ATP2B4 (6900630),0,0,0,0,0,0
ATP2C1 (780367),0,0,0,0,0,0
ATP2C1 (5080228),0,0,1,0,0,0
ATP5A1 (940711),0,0,0,0,0,0
ATP5A1 (6110674),0,0,0,0,0,0
ATP5B (4540021),0,0,0,0,0,0
ATP5C1 (4780450),0,0,0,0,0,0
ATP5D (1110377),0,0,1,0,0,0
ATP5D (3190671),0,0,0,0,0,0
ATP5EP2 (5090561),0,0,0,0,0,0
ATP5EP2 (6900324),0,0,0,0,0,0
ATP5F1 (1010598),0,0,1,0,0,0
ATP5F1 (4060326),0,0,1,0,0,0
ATP5G1 (5870446),0,0,1,1,0,1
ATP5G2 (3190711),0,0,1,0,0,0
ATP5G2 (7330612),0,0,0,0,0,0
ATP5G3 (6220541),0,0,1,1,0,1
ATP5H (3450743),0,0,1,0,0,0
ATP5H (4290300),0,0,1,1,0,0
ATP5I (1580603),0,0,1,0,0,0
ATP5I (4560246),0,0,1,0,0,0
ATP5J (3130563),0,0,0,0,0,0
ATP5J (5860162),0,0,0,0,0,0
ATP5J (6560180),0,0,0,0,0,0
ATP5J2 (4760112),0,0,0,0,0,0
ATP5J2 (6590593),0,0,0,0,0,0
ATP5L (4070544),0,0,0,0,0,0
ATP5L (6370411),0,0,0,0,0,0
ATP5O (6110754),0,0,0,0,0,0
ATP5S (2120100),0,0,1,0,0,0
ATP5S (5560053),0,0,0,0,0,0
ATP5S (6900722),0,0,0,0,0,0
ATP5SL (1990274),0,0,1,0,0,0
ATP6AP1 (6590201),0,0,0,0,0,0
ATP6AP2 (7560097),0,0,1,0,0,0
ATP6V0A1 (1660215),0,0,0,0,0,0
ATP6V0A2 (620092),0,0,0,0,0,0
ATP6V0B (7160059),0,0,0,0,0,0
ATP6V0B (7400673),0,0,0,0,0,0
ATP6V0C (2360138),0,0,0,0,0,0
ATP6V0C (3610397),0,0,0,0,0,0
ATP6V0D1 (6330377),0,0,0,0,0,0
ATP6V0E1 (2320110),0,0,0,0,0,1
ATP6V0E1 (4730343),0,0,0,0,0,0
ATP6V0E2 (6180088),0,0,0,0,0,0
ATP6V1A (7050131),0,0,1,0,0,0
ATP6V1B1 (2850482),0,0,0,0,0,0
ATP6V1B2 (6650017),0,0,1,0,0,0
ATP6V1C1 (2480241),0,0,0,0,0,0
ATP6V1D (1660736),0,0,0,0,0,0
ATP6V1E1 (5890450),0,0,0,0,0,0
ATP6V1E1 (6860543),0,0,1,0,0,0
ATP6V1E2 (4010477),0,0,0,0,0,0
ATP6V1F (3870630),0,0,0,0,0,0
ATP6V1G1 (6370091),0,0,1,0,0,0
ATP6V1H (6330279),0,0,0,0,0,0
ATP7A (6280414),0,0,0,0,0,0
ATP7B (7510259),0,0,1,1,0,0
ATP8B2 (6960168),0,0,1,0,0,0
ATP8B4 (1820270),0,0,1,1,0,1
ATP9A (6480630),0,0,1,1,0,0
ATP9B (2120209),0,0,0,0,0,0
ATPAF1 (4890491),0,0,1,0,0,0
ATPAF1 (5810673),0,0,0,0,0,0
ATPAF2 (3780239),0,0,1,0,0,0
ATPBD1B (3420195),0,0,0,0,0,0
GPN2 (5270270),0,0,0,0,0,1
ATPBD3 (1230324),0,0,1,0,0,0
ATPBD4 (2710520),0,0,0,0,0,0
ATPIF1 (1070025),0,0,0,0,0,0
ATPIF1 (3780068),0,0,1,1,1,1
ATRIP (4860367),0,0,0,0,0,0
ATRIP (7210438),0,0,0,0,0,0
ATRN (1710494),0,0,0,0,0,0
ATRN (2320433),0,0,0,0,0,0
ATRN (6520243),0,0,0,0,0,0
ATXN1 (520601),0,0,0,0,0,0
ATXN1 (5080154),0,0,0,0,0,0
ATXN10 (6180014),0,0,0,0,0,0
ATXN2 (1090400),0,0,0,0,0,1
ATXN2L (4760102),0,0,0,0,0,0
ATXN2L (6660598),0,0,0,0,0,0
ATXN3 (510747),0,0,1,0,0,0
ATXN7L2 (2710187),0,0,0,0,0,0
ATXN7L3 (6220093),0,0,0,0,0,0
AUH (7330180),0,0,0,0,0,0
AUP1 (6290053),0,0,0,0,0,0
AURKA (4730605),0,0,0,0,0,0
AURKA (5420309),0,0,0,0,0,0
AURKAIP1 (5810088),0,0,0,0,0,0
AURKB (6770026),0,0,0,0,0,0
AUTS2 (1470762),0,0,1,0,0,0
AVEN (3800634),0,0,0,0,0,0
AVPI1 (990500),0,0,0,0,0,0
AXIN1 (3460754),0,0,0,0,0,0
AXIN2 (1070189),0,0,0,0,0,0
AXL (4640403),0,0,1,0,0,0
AXL (6480703),0,0,1,0,0,0
AXUD1 (7560041),0,0,1,0,0,0
AYP1P1 (5310673),0,0,0,0,0,0
AZGP1 (7200324),0,0,1,1,0,0
AZI1 (3390605),0,0,1,0,0,0
AZI2 (5490348),0,0,0,0,0,0
AZIN1 (2480039),0,0,0,0,0,0
AZIN1 (4070661),0,0,0,0,0,0
B2M (240195),0,0,1,0,0,0
B2M (4890487),0,0,1,0,0,0
B3GALNT1 (2970040),0,0,1,0,0,1
B3GALT4 (2510161),0,0,0,0,0,0
B3GALT6 (2510477),0,0,0,0,0,0
B3GALTL (4640673),0,0,0,0,0,0
B3GAT3 (7510563),0,0,0,0,0,0
B3GNT2 (380056),0,0,0,0,0,0
B3GNT6 (2260220),0,0,0,0,0,0
B3GNTL1 (1570086),0,0,1,0,0,1
B4GALT1 (3460386),0,0,0,0,0,0
B4GALT3 (1030044),0,0,1,1,1,1
B4GALT4 (2000646),0,0,1,0,0,1
B4GALT5 (2060047),0,0,0,0,0,0
B4GALT7 (520332),0,0,0,0,0,0
B9D2 (4280088),0,0,0,0,0,0
DNAJC25 (4040719),0,0,0,0,0,0
BAALC (270431),0,0,0,0,0,0
BACE2 (1240201),0,0,0,0,0,0
BACE2 (2230731),0,0,0,0,0,0
BAD (5860376),0,0,0,0,0,0
BAG3 (1340075),0,0,0,0,0,0
BAG4 (4230632),0,0,1,0,0,0
BAG5 (130669),0,0,1,1,0,0
BAG5 (6550349),0,0,0,0,0,0
BAIAP2 (70767),0,0,0,0,0,0
BAIAP2 (1740093),0,0,0,0,0,0
BAIAP2L1 (5700343),0,0,0,0,0,0
BAIAP2L2 (6280605),0,0,1,0,0,0
BAK1 (1850019),0,0,0,0,0,0
BAMBI (430050),0,0,0,0,0,0
BANF1 (150767),0,0,0,0,0,0
BANF1 (3870136),0,0,0,0,0,0
BANP (380373),0,0,0,0,0,0
BANP (3780450),0,0,0,0,0,0
BAP1 (4010528),0,0,0,0,0,0
BAPX1 (1780075),0,0,1,0,0,0
BARD1 (5080561),0,0,0,0,0,0
BASP1 (2140121),0,0,1,0,0,0
BAT1 (160132),0,0,1,1,0,0
BAT2 (5080333),0,0,0,0,0,0
BAT2 (6420253),0,0,0,0,0,0
BAT2D1 (460711),0,0,0,0,0,0
BAT3 (4260736),0,0,0,0,0,0
BAT3 (5340382),0,0,1,0,0,0
BAT5 (5910220),0,0,1,0,0,0
BATF (6220195),0,0,1,1,0,0
BATF2 (4730059),0,0,0,0,0,0
BATF3 (5900253),0,0,1,1,1,1
BAX (3520092),0,0,0,0,0,0
BAZ1A (940288),0,0,0,0,0,0
BAZ1A (1240097),0,0,1,0,0,0
BAZ1B (4280347),0,0,0,0,0,0
BAZ2B (450075),0,0,0,0,0,0
BBS1 (5550554),0,0,1,0,0,0
BBS2 (870671),0,0,0,0,0,0
BBS2 (1410246),0,0,0,0,0,0
BBS4 (2470753),0,0,0,0,0,0
BBS7 (2230112),0,0,0,0,0,0
BBS7 (2850092),0,0,0,0,0,0
BBS9 (1690167),0,0,0,0,0,0
BBX (2370703),0,0,0,0,0,0
BCAN (2100446),0,0,1,0,0,0
BCAP29 (10044),0,0,0,0,0,0
BCAP29 (2940370),0,0,0,0,0,0
BCAP29 (6250564),0,0,0,0,0,0
BCAP31 (6450138),0,0,0,0,0,0
BCAR1 (2710746),0,0,0,0,0,0
BCAR3 (4070053),0,0,1,0,0,0
BCAS4 (4290079),0,0,1,0,0,1
BCAS4 (5560193),0,0,0,0,0,1
BCAT1 (7650524),0,0,0,0,0,0
BCAT2 (6560497),0,0,0,0,0,0
BCCIP (990598),0,0,0,0,0,0
BCCIP (1450386),0,0,1,0,0,0
BCCIP (2940040),0,0,1,0,0,0
BCDIN3D (7400246),0,0,1,0,0,1
BCHE (2030414),0,0,1,0,0,0
BCHE (7400433),0,0,0,0,0,0
BCKDHA (2810296),0,0,0,0,0,0
BCKDHB (2140138),0,0,1,0,0,0
BCKDHB (2940292),0,0,0,0,0,0
BCKDK (5220347),0,0,0,0,0,0
BCL11A (6580450),0,0,0,0,0,0
BCL11B (1030296),0,0,1,0,0,1
BCL2 (3180494),0,0,0,0,0,0
BCL2 (4150201),0,0,0,0,0,0
BCL2L1 (670673),0,0,0,0,0,0
BCL2L12 (5290634),0,0,0,0,0,0
BCL2L12 (6420379),0,0,0,0,0,0
BCL2L12 (7550753),0,0,0,0,0,0
BCL2L13 (7200452),0,0,0,0,0,0
BCL2L2 (5050156),0,0,1,0,0,0
BCL3 (6330725),0,0,0,0,0,0
BCL6 (6280458),0,0,1,1,1,1
BCL7B (2850360),0,0,0,0,0,0
BCL7B (6370593),0,0,0,0,0,0
BCL7C (5260196),0,0,0,0,0,0
BCL7C (5820520),0,0,1,0,0,0
BCL9 (6400619),0,0,1,1,0,0
BCLAF1 (3800176),0,0,0,0,0,0
BCLAF1 (3870634),0,0,0,0,0,0
BCOR (510576),0,0,1,0,0,0
BCOR (6760273),0,0,1,1,0,0
BCR (3180682),0,0,0,0,0,0
BCS1L (7100131),0,0,1,0,0,0
BCYRN1 (5960411),0,0,0,0,0,0
BDH1 (5490593),0,0,1,0,0,0
BDP1 (7570563),0,0,0,0,0,0
BECN1 (1690379),0,0,0,0,0,0
BEST1 (5420201),0,0,0,0,0,0
BET1 (1510746),0,0,0,0,0,0
BET1L (3130672),0,0,0,0,0,0
BEX1 (5550634),0,0,1,0,0,0
BEX1 (6480468),0,0,1,0,0,0
BEX2 (4830674),0,0,0,0,0,0
BEX4 (1110615),0,0,1,0,0,0
BEXL1 (4490180),0,0,0,0,0,0
BFAR (610022),0,0,0,0,0,0
BGN (460767),0,0,0,0,0,0
BHLHB2 (2640735),0,0,1,0,0,0
BHLHB3 (2900220),0,0,0,0,0,0
BICD2 (6840064),0,0,0,0,0,0
BID (1190022),0,0,0,0,0,0
BID (1440037),0,0,0,0,0,0
BIN1 (650553),0,0,0,0,0,1
BIN1 (5130440),0,0,0,0,0,0
BIN3 (1470291),0,0,1,0,0,0
BIRC2 (4920707),0,0,1,0,0,0
BIRC2 (7150600),0,0,0,0,0,0
BIRC3 (3060255),0,0,0,0,0,0
BIRC3 (5080021),0,0,1,1,1,1
BIRC5 (1230682),0,0,0,0,0,0
BIRC6 (20601),0,0,0,0,0,0
BIRC7 (2690441),0,0,0,0,0,0
BIRC7 (3450347),0,0,0,0,0,0
BIVM (1090367),0,0,0,0,0,0
BIVM (4220270),0,0,0,0,0,0
BLCAP (2690524),0,0,1,0,0,0
BLM (2450717),0,0,0,0,0,0
BLMH (2850577),0,0,0,0,0,0
BLOC1S1 (1450377),0,0,0,0,0,0
BLVRA (2940022),0,0,1,0,0,0
BLVRB (6620521),0,0,0,0,0,0
BLZF1 (2940541),0,0,0,0,0,0
BLZF1 (6130020),0,0,0,0,0,0
BMF (7650209),0,0,0,0,0,0
BMI1 (1090292),0,0,0,0,0,0
BMP1 (5570324),0,0,0,0,0,0
BMP2K (670647),0,0,1,1,1,1
BMP2K (5960368),0,0,1,0,0,0
BMP4 (990075),0,0,1,0,0,0
BMP8B (4570279),0,0,0,0,0,0
BMPR1A (3290441),0,0,0,0,0,0
BMPR2 (460730),0,0,0,0,0,0
BMPR2 (6060475),0,0,0,0,0,0
BMS1 (1190717),0,0,0,0,0,0
BNC2 (7050010),0,0,0,0,0,0
BNIP1 (5860452),0,0,0,0,0,0
BNIP1 (6420376),0,0,0,0,0,0
BNIP2 (7380136),0,0,0,0,0,0
BNIP3 (6770608),0,0,0,0,0,0
BNIP3L (620047),0,0,0,0,0,0
BNIP3L (2640192),0,0,0,0,0,0
BOK (2600072),0,0,0,0,0,0
BOLA1 (4250470),0,0,1,1,0,1
BOLA2 (60148),0,0,0,0,0,0
BOLA2 (1740681),0,0,0,0,0,0
BOLA2 (1740717),0,0,1,0,0,0
BOLA2 (4860543),0,0,0,0,0,0
BOLA2 (6370468),0,0,0,0,0,0
BOLA2 (6380367),0,0,0,0,0,1
BOLA3 (3390093),0,0,0,0,0,0
BOLA3 (6520576),0,0,0,0,0,0
BOP1 (1660435),0,0,0,0,0,0
BP75 (70736),0,0,1,0,0,0
BPGM (3060682),0,0,1,0,0,0
BPHL (1740487),0,0,1,1,0,0
BPNT1 (5360039),0,0,0,0,0,0
BPTF (4780192),0,0,0,0,0,0
BRCA1 (2810465),0,0,0,0,0,0
BRCC3 (4230259),0,0,0,0,0,0
BRD1 (1440450),0,0,1,0,0,0
BRD2 (1340475),0,0,0,0,0,0
BRD3 (6660626),0,0,0,0,0,0
BRD7 (430040),0,0,1,1,0,0
BRD7 (6220270),0,0,0,0,0,0
BRD8 (670397),0,0,0,0,0,0
BRD8 (3420689),0,0,0,0,0,0
BRD9 (2190563),0,0,1,0,0,0
BRE (1400450),0,0,0,0,0,0
BRE (4060292),0,0,0,0,0,0
BRF2 (20500),0,0,1,1,1,1
BRI3 (6270095),0,0,0,0,0,0
BRI3BP (6450474),0,0,0,0,0,0
BRI3BP (6840348),0,0,0,0,0,0
BRI3BP (7160601),0,0,0,0,0,0
BRMS1 (4570102),0,0,0,0,0,0
BRMS1 (4810129),0,0,0,0,0,0
BRMS1L (3140039),0,0,0,0,0,0
BRP44 (5550612),0,1,1,0,0,0
BRP44L (1990563),0,0,0,0,0,0
BRP44L (4890093),0,0,0,0,0,0
BRPF1 (3130138),0,0,0,0,0,0
BRPF1 (6940242),0,0,0,0,0,1
BRPF3 (4480280),0,0,1,1,0,0
BRSK1 (2000110),0,0,0,0,0,0
BRWD1 (5080066),0,0,1,0,0,0
BRWD1 (5570195),0,0,0,0,0,0
BRWD2 (2140139),0,0,0,0,0,0
BRWD2 (5560136),0,0,0,0,0,0
BSCL2 (6900224),0,0,0,0,0,0
BSDC1 (3370450),0,0,0,0,0,0
BSG (20673),0,0,0,0,0,0
BST2 (4900674),0,0,1,0,0,0
BTAF1 (2070209),0,0,1,0,0,0
BTBD1 (4230528),0,0,1,0,0,0
BTBD1 (4480008),0,0,0,0,0,0
BTBD10 (4250544),0,0,0,0,0,0
BTBD11 (6510608),0,0,0,0,0,0
BTBD12 (2120341),0,0,0,0,0,0
NACC2 (630706),0,0,1,0,0,1
BTBD3 (10608),0,0,0,0,0,0
BTBD3 (6020653),0,0,0,0,0,0
BTBD6 (6900307),0,0,0,0,0,1
BTBD7 (1780403),0,0,0,0,0,0
BTBD7 (3440259),0,0,1,0,0,0
BTD (1410091),0,0,1,0,0,0
BTF3 (2650468),0,0,0,0,0,0
BTF3 (7330630),0,0,0,0,0,0
BTF3 (7550575),0,0,0,0,0,0
BTF3L4 (1170717),0,0,0,0,0,0
BTF3L4 (5490730),0,0,0,0,0,0
BTG1 (4730369),0,0,1,1,0,0
BTG2 (1010487),0,0,1,0,0,0
BTG3 (4920053),0,0,0,0,0,0
BTG3 (7210605),0,0,1,0,0,0
BTK (6380161),0,0,1,1,1,1
BTN2A1 (2570477),0,0,0,0,0,0
BTN2A2 (70458),0,0,1,0,0,0
BTN3A1 (3130600),0,0,0,0,0,0
BTN3A2 (2570253),0,0,0,0,0,0
BTN3A2 (4610674),0,0,0,0,0,0
BTN3A3 (1430717),0,0,0,0,0,0
BUB1 (2070224),0,0,0,0,0,0
BUB3 (870491),0,0,1,0,0,0
BUB3 (2100594),0,0,0,0,0,0
BUB3 (6350348),0,0,0,0,0,0
BUD13 (50487),0,0,0,0,0,1
BUD31 (4490706),0,0,1,0,0,0
BVES (7210349),0,0,1,0,0,0
RPF2 (2350368),0,0,0,0,0,0
BRIX1 (1110722),0,0,0,0,0,0
BRIX1 (2120445),0,0,0,0,0,0
RPF1 (2630626),0,0,0,0,0,0
BYSL (4860356),0,0,1,1,0,0
BZW2 (1440612),0,0,0,0,0,0
C10ORF10 (2900747),0,0,0,0,0,0
C10ORF104 (7210300),0,0,0,0,0,0
C10ORF11 (650743),0,0,0,0,0,0
C10ORF116 (6290168),0,0,0,0,0,0
C10ORF119 (5050112),0,0,1,0,0,0
C10ORF125 (2510546),0,0,0,0,0,0
C10ORF137 (3190020),0,0,0,0,0,0
C10ORF141 (4780189),0,0,1,0,0,1
C10ORF2 (2190538),0,0,0,0,0,0
C10ORF26 (150678),0,0,1,0,0,0
C10ORF28 (730300),0,0,1,0,0,0
C10ORF32 (1850524),0,0,1,0,0,0
C10ORF32 (6100300),0,0,0,0,0,0
C10ORF33 (1030278),0,0,0,0,0,0
C10ORF35 (2510253),0,0,0,0,0,1
FAM171A1 (5670706),0,0,0,0,0,0
C10ORF47 (1110767),0,0,1,1,0,0
C10ORF54 (6620292),0,0,1,0,0,1
ZCCHC24 (6110195),0,0,0,0,0,0
C10ORF57 (1170398),0,0,0,0,0,0
C10ORF58 (2120468),0,0,0,0,0,0
C10ORF58 (5960168),0,0,0,0,0,0
C10ORF59 (5260441),0,0,0,0,0,0
C10ORF6 (6510368),0,0,0,0,0,0
C10ORF61 (1010129),0,0,0,0,0,0
C10ORF61 (6620056),0,0,0,0,0,0
C10ORF65 (6660544),0,0,1,1,0,0
C10ORF76 (730593),0,0,0,0,0,0
C10ORF78 (5570300),0,0,0,0,0,0
MORN4 (4060605),0,0,1,0,0,0
C10ORF88 (3440181),0,0,0,0,0,0
FAM188A (3060661),0,0,0,0,0,0
C11ORF1 (610400),0,0,0,0,0,0
C11ORF10 (630445),0,0,1,0,0,0
C11ORF17 (2190753),0,0,0,0,0,0
C11ORF17 (3180288),0,0,1,0,0,1
C11ORF17 (6270112),0,0,0,0,0,0
C11ORF2 (7400341),0,0,0,0,0,0
C11ORF24 (6110348),0,0,0,0,0,0
C11ORF31 (50360),0,0,0,0,0,0
PATE2 (2060746),0,0,1,0,0,0
C11ORF41 (6200025),0,0,0,0,0,0
C11ORF46 (3840736),0,0,0,0,0,0
C11ORF48 (7100280),0,0,1,0,0,0
C11ORF49 (3850438),0,0,0,0,0,0
C11ORF51 (6840100),0,0,0,0,0,0
C11ORF54 (2470463),0,0,0,0,0,0
C11ORF54 (3360370),0,0,0,0,0,0
FAM160A2 (5860243),0,0,0,0,0,0
C11ORF57 (870154),0,0,0,0,0,0
C11ORF59 (290035),0,0,0,0,0,0
C11ORF60 (5490379),0,0,0,0,0,0
C11ORF61 (2600092),0,0,1,0,0,0
C11ORF61 (7100554),0,0,0,0,0,0
C11ORF63 (1740767),0,0,0,0,0,0
C11ORF67 (3310228),0,0,0,0,0,0
C11ORF68 (4050446),0,0,0,0,0,0
C11ORF73 (780440),0,0,0,0,0,0
C11ORF73 (3830021),0,0,1,0,0,0
C11ORF74 (1580477),0,0,0,0,0,0
C11ORF75 (4900747),0,0,1,1,0,0
C11ORF80 (5690463),0,0,0,0,0,0
C11ORF82 (2570019),0,0,0,0,0,0
C12ORF10 (1260022),0,0,0,0,0,0
C12ORF11 (6400082),0,0,1,0,0,0
C12ORF23 (3290379),0,0,0,0,0,0
C12ORF24 (780240),0,0,0,0,0,0
C12ORF26 (6020661),0,0,0,0,0,0
C12ORF29 (110240),0,0,0,0,0,0
C12ORF30 (2360601),0,0,0,0,0,0
C12ORF31 (2940546),0,0,0,0,0,0
C12ORF32 (3180553),0,0,0,0,0,0
C12ORF34 (610717),0,0,1,0,0,0
C12ORF35 (7510424),0,0,0,0,0,0
C12ORF35 (7570477),0,0,1,0,0,0
C12ORF4 (6420551),0,0,1,0,0,0
C12ORF41 (6660753),0,0,1,0,0,0
C12ORF43 (50414),0,0,0,0,0,0
C12ORF43 (580014),0,0,0,0,0,0
C12ORF44 (1780367),0,0,0,0,0,0
C12ORF45 (7510608),0,0,0,0,0,0
C12ORF47 (3140138),0,0,0,0,0,0
C12ORF48 (990136),0,0,0,0,0,0
C12ORF49 (3170102),0,0,0,0,0,0
C12ORF5 (2350762),0,0,1,0,0,0
C12ORF52 (4900753),0,0,0,0,0,0
C12ORF57 (3130291),0,0,0,0,0,0
C12ORF62 (6620360),0,0,1,0,0,1
C12ORF65 (2320392),0,0,0,0,0,0
C13ORF1 (4010554),0,0,1,0,0,1
C13ORF15 (160242),0,0,0,0,0,0
C13ORF18 (2850286),0,0,1,0,0,0
C13ORF18 (7000079),0,0,1,0,0,0
C13ORF23 (1260575),0,0,0,0,0,0
C13ORF23 (6660711),0,0,0,0,0,0
C13ORF27 (2680482),0,0,0,0,0,0
C13ORF34 (580719),0,0,0,0,0,0
C13ORF7 (6980286),0,0,0,0,0,0
C14ORF100 (5700196),0,0,0,0,0,0
